"project","campaignid","sample","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BIHPZ16","-32.62832833","152.2991717","20170814","15:00:00","Broughton.Island","Fished","Broughton.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BIHPZ21","-32.635248","152.310537","20170814","15:00:00","Broughton.Island","Fished","Broughton.Island","33","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BIHPZ22","-32.63453","152.317466","20170814","15:00:00","Broughton.Island","Fished","Broughton.Island","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BISZ02","-32.62791833","152.3361917","20170814","09:30:00","Broughton.Island","No-take","Broughton.Island","34.8","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BISZ04","-32.622195","152.3384867","20170814","09:30:00","Broughton.Island","No-take","Broughton.Island","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BISZ05","-32.61938833","152.3385133","20170814","09:30:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BISZ06","-32.61762833","152.3374617","20170814","09:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BISZ07","-32.61544667","152.3368333","20170814","11:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BISZ08","-32.61470167","152.3333367","20170814","11:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BISZ09","-32.627085","152.3199283","20170814","11:30:00","Broughton.Island","No-take","Broughton.Island","34","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BISZ10","-32.6267","152.3351","20170814","11:30:00","Broughton.Island","No-take","Broughton.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BOO01","-32.70742167","152.2313333","20170815","09:00:00","Boondelbah","Fished","Cabbage.Tree","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BOO02","-32.70889","152.23225","20170815","09:00:00","Boondelbah","Fished","Cabbage.Tree","22","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BOO03","-32.710465","152.2317433","20170815","09:00:00","Boondelbah","Fished","Cabbage.Tree","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BOO06","-32.70608667","152.2306783","20170815","09:00:00","Boondelbah","Fished","Cabbage.Tree","21","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BS02","-32.46472833","152.5538683","20170818","10:30:00","Big.Seal.Rock","No-take","Seal.Rocks","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BS03","-32.461785","152.5539783","20170818","10:30:00","Big.Seal.Rock","No-take","Seal.Rocks","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BS04","-32.463618","152.550605","20170818","10:30:00","Big.Seal.Rock","No-take","Seal.Rocks","25.6","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","BS13","-32.46279833","152.5517517","20170818","10:30:00","Big.Seal.Rock","No-take","Seal.Rocks","18","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","CT01","-32.69378167","152.2241617","20170815","11:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","19","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","CT02","-32.693725","152.225882","20170815","11:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","18.9","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","CT03","-32.69226667","152.2276183","20170815","11:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","18.4","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","CT04","-32.69036333","152.2277","20170815","11:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","17.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","CT05","-32.687885","152.229162","20170815","14:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","19","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","CT06","-32.68701667","152.2287933","20170815","14:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","19.2","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","CT08","-32.684295","152.22628","20170815","14:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","17.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","CT21","-32.693225","152.226288","20170815","14:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","20","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","EB01","-32.48571833","152.5110033","20170818","12:30:00","Edith.Breaker","Fished","Seal.Rocks","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","EB02","-32.48747667","152.511125","20170818","12:30:00","Edith.Breaker","Fished","Seal.Rocks","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","EB03","-32.48843333","152.5098967","20170818","12:30:00","Edith.Breaker","Fished","Seal.Rocks","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","EB04","-32.48291667","152.5095417","20170818","12:30:00","Edith.Breaker","Fished","Seal.Rocks","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","EB05","-32.47781167","152.5054017","20170818","14:30:00","Edith.Breaker","Fished","Seal.Rocks","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","EB08","-32.48039333","152.5010717","20170818","14:30:00","Edith.Breaker","Fished","Seal.Rocks","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","EB10","-32.491205","152.5105517","20170818","14:30:00","Edith.Breaker","Fished","Seal.Rocks","33","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","EB11","-32.48151667","152.5091183","20170818","14:30:00","Edith.Breaker","Fished","Seal.Rocks","31","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FIHPZ02","-32.74205833","152.20863","20170812","09:30:00","Fingal.Island","Fished","Fingal.Island","21.4","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FIHPZ04","-32.74599167","152.207715","20170812","09:30:00","Fingal.Island","Fished","Fingal.Island","27.9","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FIHPZ06","-32.74834833","152.2083433","20170812","09:30:00","Fingal.Island","Fished","Fingal.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FIHPZ07","-32.753235","152.2051333","20170812","09:30:00","Fingal.Island","Fished","Fingal.Island","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FIHPZ08","-32.750685","152.2074283","20170812","10:30:00","Fingal.Island","Fished","Fingal.Island","30.1","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FIHPZ09","-32.75215","152.20568","20170812","10:30:00","Fingal.Island","Fished","Fingal.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FIHPZ16","-32.75175333","152.20654","20170812","10:30:00","Fingal.Island","Fished","Fingal.Island","25.1","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FIHPZ17","-32.75400333","152.204245","20170812","10:30:00","Fingal.Island","Fished","Fingal.Island","26.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FISZ01","-32.753475","152.2002983","20170812","11:30:00","Fingal.Island","No-take","Fingal.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FISZ02","-32.75167167","152.1989317","20170812","11:30:00","Fingal.Island","No-take","Fingal.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FISZ03","-32.75263167","152.1972917","20170812","11:30:00","Fingal.Island","No-take","Fingal.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FISZ04","-32.753765","152.197265","20170812","11:30:00","Fingal.Island","No-take","Fingal.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FISZ06","-32.75577333","152.19355","20170812","13:00:00","Fingal.Island","No-take","Fingal.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FISZ08","-32.75504833","152.1905433","20170812","13:00:00","Fingal.Island","No-take","Fingal.Island","23.4","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FISZ09","-32.75478667","152.1891367","20170812","13:00:00","Fingal.Island","No-take","Fingal.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","FISZ12","-32.75381333","152.1946967","20170812","13:00:00","Fingal.Island","No-take","Fingal.Island","24.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","LI03","-32.69929833","152.2434367","20170815","14:30:00","Little.Island","Fished","Cabbage.Tree.Island","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","LI08","-32.70163","152.2391483","20170815","14:30:00","Little.Island","Fished","Cabbage.Tree.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","LI09","-32.698335","152.2454183","20170815","14:30:00","Little.Island","Fished","Cabbage.Tree.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","LI16","-32.70269","152.241437","20170815","14:30:00","Little.Island","Fished","Cabbage.Tree.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","LS05","-32.472695","152.546083","20170818","08:30:00","Little.Seal.Rock","No-take","Seal.Rocks","29.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","LS06","-32.478645","152.546315","20170818","08:30:00","Little.Seal.Rock","No-take","Seal.Rocks","33.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","LS08","-32.47445833","152.5455633","20170818","08:30:00","Little.Seal.Rock","No-take","Seal.Rocks","18","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","LS09","-32.47142842","152.54727","20170818","08:30:00","Little.Seal.Rock","No-take","Seal.Rocks","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","NR01","-32.59923","152.3238517","20170816","11:45:00","North.Rock","Fished","Broughton.Island","20","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","NR02","-32.59608167","152.3212933","20170816","11:45:00","North.Rock","Fished","Broughton.Island","22","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","NR03","-32.59515167","152.3232483","20170816","11:45:00","North.Rock","Fished","Broughton.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","NR04","-32.596725","152.3248433","20170816","11:45:00","North.Rock","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","NR05","-32.60199333","152.3240933","20170816","13:00:00","North.Rock","Fished","Broughton.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","NR06","-32.604","152.3231317","20170816","13:00:00","North.Rock","Fished","Broughton.Island","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","NR07","-32.60428667","152.3204383","20170816","13:00:00","North.Rock","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","NR08","-32.60404167","152.3166233","20170816","13:00:00","North.Rock","Fished","Broughton.Island","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","OG01","-32.55595333","152.4362983","20170818","09:30:00","Outer.Gibber","Fished","Outer.Gibber","39","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","OG02","-32.55464","152.4363067","20170818","09:30:00","Outer.Gibber","Fished","Outer.Gibber","42","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","OG03","-32.55344333","152.4367533","20170818","09:30:00","Outer.Gibber","Fished","Outer.Gibber","40","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","OG04","-32.55297667","152.43507","20170818","09:30:00","Outer.Gibber","Fished","Outer.Gibber","40","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","OG05","-32.553115","152.433005","20170818","11:00:00","Outer.Gibber","Fished","Outer.Gibber","37","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","OG06","-32.55412","152.4329","20170818","11:00:00","Outer.Gibber","Fished","Outer.Gibber","44","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","OG07","-32.554855","152.43425","20170818","11:00:00","Outer.Gibber","Fished","Outer.Gibber","48","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","OG08","-32.55405833","152.4351817","20170818","11:00:00","Outer.Gibber","Fished","Outer.Gibber","48","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","PN01","-32.22882333","152.6014483","20170829","09:30:00","Pinnacle","No-take","Pinnacle","35","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","PN02","-32.228205","152.6009283","20170829","09:30:00","Pinnacle","No-take","Pinnacle","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","PN03","-32.22768667","152.6001783","20170829","09:30:00","Pinnacle","No-take","Pinnacle","33.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","PN04","-32.22717833","152.5989483","20170829","09:30:00","Pinnacle","No-take","Pinnacle","34","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","PN05","-32.22785667","152.60205","20170829","11:00:00","Pinnacle","No-take","Pinnacle","38","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","PN06","-32.22908","152.60433","20170829","11:00:00","Pinnacle","No-take","Pinnacle","46","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","PN08","-32.22766167","152.601145","20170829","11:00:00","Pinnacle","No-take","Pinnacle","45","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","PN09","-32.22992","152.6020583","20170829","11:00:00","Pinnacle","No-take","Pinnacle","46","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SM01","-32.26613667","152.5756033","20170829","14:00:00","Seven.Mile.Reef","Fished","Pinnacle","48","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SM03","-32.26824167","152.5756033","20170829","14:00:00","Seven.Mile.Reef","Fished","Pinnacle","47","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SM04","-32.26940167","152.574155","20170829","14:00:00","Seven.Mile.Reef","Fished","Pinnacle","47","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SM06","-32.267165","152.5746333","20170829","14:00:00","Seven.Mile.Reef","Fished","Pinnacle","46","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SNR02","-32.03266","152.6078283","20170830","12:30:00","Snapper.Rocks","Fished","Snapper.Rocks","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SNR03","-32.03237","152.6101083","20170830","12:30:00","Snapper.Rocks","Fished","Snapper.Rocks","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SNR05","-32.030393","152.61068","20170830","12:30:00","Snapper.Rocks","Fished","Snapper.Rocks","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SNR06","-32.03010333","152.6080183","20170830","12:30:00","Snapper.Rocks","Fished","Snapper.Rocks","31","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SNR07","-32.03774167","152.6154367","20170830","14:30:30","Snapper.Rocks","Fished","Snapper.Rocks","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SNR08","-32.03900333","152.61601","20170830","14:30:30","Snapper.Rocks","Fished","Snapper.Rocks","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SNR09","-32.040495","152.6174033","20170830","14:30:30","Snapper.Rocks","Fished","Snapper.Rocks","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2017-Winter-PSGLMP-StereoBRUVs","SNR10","-32.03825167","152.6183733","20170830","14:30:30","Snapper.Rocks","Fished","Snapper.Rocks","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BIHPZ01","-32.632885","152.313255","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","25.5","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BIHPZ02","-32.634585","152.312395","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","26","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BIHPZ03","-32.63403167","152.3098133","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","27","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BIHPZ04","-32.63416","152.30658","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","24.5","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BIHPZ07","-32.63355","152.30363","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","22","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BIHPZ08","-32.63181","152.3036","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BIHPZ09","-32.63073","152.30175","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","23","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BIHPZ16","-32.62832833","152.2991717","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","25","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BIHPZ18","-32.63123167","152.3012617","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","29","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BISZ01","-32.6263","152.3378","20100215","9:00:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BISZ02","-32.62791833","152.3361917","20100215","9:00:00","Broughton.Island","No-take","Broughton.Island","34.8","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BISZ03","-32.62456833","152.33951","20100215","9:00:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BISZ04","-32.622195","152.3384867","20100215","9:00:00","Broughton.Island","No-take","Broughton.Island","28","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BISZ05","-32.61938833","152.3385133","20100215","9:00:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BISZ06","-32.61762833","152.3374617","20100215","9:00:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BISZ07","-32.61544667","152.3368333","20100215","9:00:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BISZ08","-32.61470167","152.3333367","20100215","9:00:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","BISZ10","-32.6267","152.3351","20100215","9:00:00","Broughton.Island","No-take","Broughton.Island","27","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FIHPZ01","-32.73970833","152.2071","20100217","9:00:00","Fingal.Island","Fished","Fingal.Island","22.5","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FIHPZ02","-32.74205833","152.20863","20100217","9:00:00","Fingal.Island","Fished","Fingal.Island","21.4","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FIHPZ03","-32.7429","152.2079","20100217","9:00:00","Fingal.Island","Fished","Fingal.Island","23","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FIHPZ04","-32.74599167","152.207715","20100217","9:00:00","Fingal.Island","Fished","Fingal.Island","27.9","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FIHPZ05","-32.74175","152.2071683","20100217","9:00:00","Fingal.Island","Fished","Fingal.Island","22.6","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FIHPZ07","-32.753235","152.2051333","20100217","9:00:00","Fingal.Island","Fished","Fingal.Island","26","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FIHPZ08","-32.750685","152.2074283","20100217","9:00:00","Fingal.Island","Fished","Fingal.Island","30.1","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FIHPZ16","-32.75175333","152.20654","20100217","9:00:00","Fingal.Island","Fished","Fingal.Island","25.1","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FIHPZ18","-32.75400333","152.204245","20100217","9:00:00","Fingal.Island","Fished","Fingal.Island","26.3","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FISZ01","-32.753475","152.2002983","20100217","9:00:00","Fingal.Island","No-take","Fingal.Island","30","DH","Yes","No",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2010-02_PSGLMP_BRUVs","FISZ03","-32.75263167","152.1972917","20100217","9:00:00","Fingal.Island","No-take","Fingal.Island","24","DH","Yes","No",NA
