"project","campaignid","sample","family","genus","species","length","range","number","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ03","Sparidae","Pagrus","auratus",230.97096,"2922.86524",1,"-32.744055","152.209368","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","30","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ03","Sparidae","Pagrus","auratus",231.75147,"2932.92660",1,"-32.744055","152.209368","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","30","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ03","Sparidae","Pagrus","auratus",235.852,"3018.35779",1,"-32.744055","152.209368","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","30","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ03","Labridae","Ophthalmolepis","lineolatus",234.26658,"4523.14787",1,"-32.744055","152.209368","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","30","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ03","Labridae","Ophthalmolepis","lineolatus",213.76728,"1828.97922",1,"-32.744055","152.209368","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","30","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ03","Labridae","Ophthalmolepis","lineolatus",239.58882,"3113.29037",1,"-32.744055","152.209368","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","30","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ03","Labridae","Ophthalmolepis","lineolatus",254.14142,"1493.22609",1,"-32.744055","152.209368","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","30","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Labridae","Ophthalmolepis","lineolatus",289.60263,"1366.70969",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Labridae","Ophthalmolepis","lineolatus",206.67587,"1791.05900",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Labridae","Ophthalmolepis","lineolatus",274.48764,"1232.16752",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Labridae","Ophthalmolepis","lineolatus",272.87768,"1222.20500",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Labridae","Ophthalmolepis","lineolatus",257.30397,"2420.57810",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Labridae","Ophthalmolepis","lineolatus",216.51383,"2000.76687",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Labridae","Ophthalmolepis","lineolatus",330.29592,"1961.14449",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Labridae","Ophthalmolepis","lineolatus",265.9308,"4257.83232",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Labridae","Ophthalmolepis","lineolatus",249.12036,"1736.82962",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Cheilodactylidae","Nemadactylus","douglasii",262.62398,"2038.64348",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Cheilodactylidae","Nemadactylus","douglasii",257.58262,"2503.98357",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Sparidae","Pagrus","auratus",256.19519,"1647.00931",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Sparidae","Pagrus","auratus",272.15942,"1163.56637",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Sparidae","Pagrus","auratus",254.84783,"2069.97055",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Sparidae","Pagrus","auratus",274.10907,"1289.93880",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Sparidae","Pagrus","auratus",249.38231,"1943.16351",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Sparidae","Pagrus","auratus",261.64167,"2155.12054",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ04","Sparidae","Pagrus","auratus",179.6929,"1330.85044",1,"-32.74599167","152.207715","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Labridae","Ophthalmolepis","lineolatus",205.59072,"2502.50084",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Labridae","Ophthalmolepis","lineolatus",263.54469,"1033.39514",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Labridae","Ophthalmolepis","lineolatus",207.3413,"2325.54392",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Labridae","Ophthalmolepis","lineolatus",215.70205,"930.76112",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Sparidae","Pagrus","auratus",264.18549,"934.92204",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Sparidae","Pagrus","auratus",252.87943,"1294.97681",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Sparidae","Pagrus","auratus",224.05047,"1149.36320",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Cheilodactylidae","Nemadactylus","douglasii",406.58754,"874.07539",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Sparidae","Pagrus","auratus",227.526,"924.07801",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Sparidae","Pagrus","auratus",225.14714,"2146.51024",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Sparidae","Pagrus","auratus",255.68878,"975.16396",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Sparidae","Pagrus","auratus",242.42697,"853.39660",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Sparidae","Pagrus","auratus",243.71636,"893.67732",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Sparidae","Pagrus","auratus",247.61332,"1253.37476",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Cheilodactylidae","Nemadactylus","douglasii",503.4307,"1809.90817",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ06","Cheilodactylidae","Nemadactylus","douglasii",479.09273,"2719.80228",1,"-32.748348","152.208343","20150313","08:30:00","Fingal.Island","Fished","Fingal.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ07","Labridae","Ophthalmolepis","lineolatus",241.01147,"1508.89944",1,"-32.753235","152.2051333","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","26","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ07","Sparidae","Pagrus","auratus",190.4895,"1506.36475",1,"-32.753235","152.2051333","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","26","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ07","Sparidae","Pagrus","auratus",225.77878,"1111.86745",1,"-32.753235","152.2051333","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","26","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ07","Sparidae","Pagrus","auratus",194.67814,"2190.20390",1,"-32.753235","152.2051333","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","26","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ07","Sparidae","Pagrus","auratus",262.5794,"1670.33467",1,"-32.753235","152.2051333","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","26","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ07","Sparidae","Pagrus","auratus",255.5042,"1672.35734",1,"-32.753235","152.2051333","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","26","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ07","Sparidae","Pagrus","auratus",214.92587,"912.84853",1,"-32.753235","152.2051333","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","26","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ08","Sparidae","Pagrus","auratus",126.29545,"2067.96156",1,"-32.750685","152.2074283","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","30.1","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Cheilodactylidae","Nemadactylus","douglasii",383.7833,"2359.20088",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Sparidae","Pagrus","auratus",241.12961,"1856.83302",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Cheilodactylidae","Nemadactylus","douglasii",382.89477,"2400.72128",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Sparidae","Pagrus","auratus",227.21487,"1670.21887",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Labridae","Ophthalmolepis","lineolatus",204.20045,"2256.79214",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Labridae","Ophthalmolepis","lineolatus",232.54532,"952.64114",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Labridae","Ophthalmolepis","lineolatus",257.66649,"1199.35647",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Labridae","Ophthalmolepis","lineolatus",276.60653,"1333.64856",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Sparidae","Pagrus","auratus",209.21734,"1649.44588",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ09","Sparidae","Pagrus","auratus",234.97238,"2162.21325",1,"-32.75219","152.20568","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ13","Sparidae","Pagrus","auratus",257.67769,"4196.99963",1,"-32.75175333","152.2065","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ13","Sparidae","Pagrus","auratus",229.56869,"3546.34282",1,"-32.75175333","152.2065","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ13","Sparidae","Pagrus","auratus",246.17746,"2294.88360",1,"-32.75175333","152.2065","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ13","Labridae","Ophthalmolepis","lineolatus",193.34758,"2334.01420",1,"-32.75175333","152.2065","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ13","Labridae","Ophthalmolepis","lineolatus",272.88513,"2224.93368",1,"-32.75175333","152.2065","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ13","Labridae","Ophthalmolepis","lineolatus",199.75136,"1778.89949",1,"-32.75175333","152.2065","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park Summer Monitoring Program","2015-02_PSGLMP_StereoBRUVs","FIHPZ13","Cheilodactylidae","Nemadactylus","douglasii",319.76594,"2730.76215",1,"-32.75175333","152.2065","20150313","10:30:00","Fingal.Island","Fished","Fingal.Island","24","KL","Yes","Yes",NA
