"campaignid","sample","family","genus","species","maxn"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1531","Nemipteridae","Scolopsis","monogramma",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1531","Scaridae","Scarus","spp",5
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1531","Scombridae","Scomberomorus","spp",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1531","Serranidae","Epinephelus","bilobatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1531","Siganidae","Siganus","fuscescens",46
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1531","Sphyraenidae","Sphyraena","obtusata",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1531","Tetraodontidae","Feroxodon","multistriatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Carangidae","Gnathanodon","speciosus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Chaetodontidae","Chelmon","marginalis",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Labridae","Choerodon","cauteroma",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Labridae","Choerodon","cyanodus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Lethrinidae","Lethrinus","punctulatus",59
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Lutjanidae","Lutjanus","carponotatus",4
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Monacanthidae","Monacanthus","chinensis",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Nemipteridae","Pentapodus","emeryii",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Pomacanthidae","Chaetodontoplus","personifer",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Pomacentridae","Abudefduf","bengalensis",9
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Priacanthidae","Priacanthus","blochii",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Scombridae","Scomberomorus","spp",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Serranidae","Epinephelus","bilobatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1532","Siganidae","Siganus","fuscescens",14
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Balistidae","Abalistes","stellatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Chaetodontidae","Chelmon","marginalis",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Labridae","Choerodon","cauteroma",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Labridae","Choerodon","cephalotes",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Labridae","Choerodon","cyanodus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Labridae","Coris","pictoides",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Lethrinidae","Lethrinus","punctulatus",11
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Lutjanidae","Lutjanus","vitta",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Monacanthidae","Monacanthus","chinensis",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Mullidae","Parupeneus","heptacanthus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Mullidae","Parupeneus","indicus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Mullidae","Upeneus","tragula",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Muraenidae","Gymnothorax","undulatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Nemipteridae","Pentapodus","porosus",24
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Nemipteridae","Pentapodus","vitta",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Nemipteridae","Scolopsis","monogramma",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Pomacanthidae","Chaetodontoplus","personifer",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Pomacentridae","Neopomacentrus","filamentosus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Scaridae","Scarus","spp",5
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Scombridae","Scomberomorus","spp",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Serranidae","Epinephelus","bilobatus",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Serranidae","Epinephelus","quoyanus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Siganidae","Siganus","fuscescens",11
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1533","Sphyraenidae","Sphyraena","obtusata",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Acanthuridae","Acanthurus","grammoptilus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Balistidae","Abalistes","stellatus",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Carangidae","Carangoides","fulvoguttatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Carangidae","Carangoides","hedlandensis",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Chaetodontidae","Chaetodon","aureofasciatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Chaetodontidae","Chelmon","marginalis",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Haemulidae","Diagramma","pictum labiosum",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Labridae","Choerodon","cauteroma",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Labridae","Choerodon","cyanodus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Labridae","Choerodon","schoenleinii",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Labridae","Choerodon","vitta",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Mullidae","Parupeneus","indicus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Nemipteridae","Nemipterus","spp",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Nemipteridae","Pentapodus","porosus",7
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Nemipteridae","Scolopsis","monogramma",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Ostraciidae","Ostracion","cubicus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Pomacentridae","Neopomacentrus","filamentosus",4
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Serranidae","Cephalopholis","miniata",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Serranidae","Epinephelus","bilobatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1534","Synodontidae","Saurida","undosquamis",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Carangidae","Carangoides","fulvoguttatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Carangidae","Scomberoides","commersonnianus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Echeneidae","Echeneis","naucrates",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Labridae","Choerodon","cauteroma",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Labridae","Choerodon","cyanodus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Lethrinidae","Lethrinus","genivittatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Lethrinidae","Lethrinus","punctulatus",26
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Lethrinidae","Lethrinus","variegatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Lutjanidae","Lutjanus","carponotatus",9
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Monacanthidae","Monacanthus","chinensis",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Mullidae","Parupeneus","heptacanthus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Mullidae","Upeneus","tragula",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Nemipteridae","Pentapodus","porosus",41
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Nemipteridae","Pentapodus","vitta",4
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Pomacanthidae","Chaetodontoplus","personifer",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Pomacentridae","Abudefduf","bengalensis",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Scaridae","Scarus","spp",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Scombridae","Scomberomorus","spp",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Serranidae","Cephalopholis","miniata",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Serranidae","Epinephelus","bilobatus",5
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Serranidae","Epinephelus","quoyanus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1545","Siganidae","Siganus","fuscescens",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Balistidae","Abalistes","stellatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Carangidae","Atule","mate",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Carcharhinidae","Carcharhinus","melanopterus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Dasyatidae","Neotrygon","australiae",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Diodontidae","Diodon","hystrix",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Echeneidae","Echeneis","naucrates",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Labridae","Choerodon","cauteroma",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Labridae","Choerodon","cyanodus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Labridae","Choerodon","vitta",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Labridae","Halichoeres","nigrescens",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Labridae","Thalassoma","lunare",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Lethrinidae","Lethrinus","punctulatus",4
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Monacanthidae","Chaetodermis","penicilligerus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Mullidae","Parupeneus","indicus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Nemipteridae","Pentapodus","porosus",16
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Nemipteridae","Scolopsis","monogramma",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Rhinidae","Rhynchobatus","australiae",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Scaridae","Scarus","spp",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Scombridae","Scomberomorus","spp",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Serranidae","Epinephelus","bilobatus",4
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Siganidae","Siganus","fuscescens",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1547","Dasyatidae","Pateobatis","fai",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1547","Echeneidae","Echeneis","naucrates",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1547","Plotosidae","Plotosus","lineatus",383
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Acanthuridae","Acanthurus","grammoptilus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Caesionidae","Caesio","cuning",23
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Carangidae","Atule","mate",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Carangidae","Carangoides","fulvoguttatus",8
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Carangidae","Gnathanodon","speciosus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Chaetodontidae","Chaetodon","aureofasciatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Chaetodontidae","Heniochus","acuminatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Glaucosomatidae","Glaucosoma","magnificum",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Grammistidae","Diploprion","bifasciatum",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Haemulidae","Diagramma","pictum labiosum",6
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Labridae","Cheilinus","chlorourus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Labridae","Choerodon","cauteroma",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Labridae","Choerodon","cyanodus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Labridae","Choerodon","schoenleinii",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Labridae","Halichoeres","melanochir",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Labridae","Halichoeres","nigrescens",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Labridae","Hemigymnus","melapterus",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Labridae","Labroides","dimidiatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Labridae","Thalassoma","lunare",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Lethrinidae","Lethrinus","lentjan",5
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Lethrinidae","Lethrinus","nebulosus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Lethrinidae","Lethrinus","punctulatus",16
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Lutjanidae","Lutjanus","carponotatus",5
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Lutjanidae","Lutjanus","lemniscatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Mullidae","Parupeneus","indicus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Muraenidae","Gymnothorax","thyrsoideus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Nemipteridae","Scolopsis","monogramma",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Pomacanthidae","Chaetodontoplus","duboulayi",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Pomacentridae","Abudefduf","bengalensis",23
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Pomacentridae","Neoglyphidodon","melas",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Pomacentridae","Neopomacentrus","filamentosus",26
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Pomacentridae","Pomacentrus","nagasakiensis",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Pomacentridae","Pomacentrus","nigromanus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Scaridae","Scarus","ghobban",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Serranidae","Cephalopholis","miniata",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Serranidae","Epinephelus","bilobatus",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Serranidae","Epinephelus","fasciatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Serranidae","Plectropomus","spp",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1548","Siganidae","Siganus","doliatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Carangidae","Carangoides","fulvoguttatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Ephippidae","Platax","batavianus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Gobiidae","Unknown","spp",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Haemulidae","Diagramma","pictum labiosum",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Labridae","Choerodon","cauteroma",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Labridae","Choerodon","cyanodus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Labridae","Choerodon","schoenleinii",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Labridae","Coris","pictoides",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Lutjanidae","Lutjanus","carponotatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Mullidae","Parupeneus","indicus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Nemipteridae","Pentapodus","emeryii",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Pinguipedidae","Parapercis","nebulosa",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Pomacanthidae","Pomacanthus","sexstriatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Pomacentridae","Neopomacentrus","filamentosus",9
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Serranidae","Epinephelus","bilobatus",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1549","Serranidae","Plectropomus","spp",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Caesionidae","Caesio","cuning",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Carangidae","Carangoides","fulvoguttatus",4
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Carangidae","Scomberoides","commersonnianus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Carcharhinidae","Negaprion","acutidens",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Haemulidae","Diagramma","pictum labiosum",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Labridae","Cheilinus","chlorourus",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Labridae","Choerodon","cauteroma",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Labridae","Choerodon","cyanodus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Lethrinidae","Lethrinus","spp",5
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Lutjanidae","Lutjanus","carponotatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Mullidae","Parupeneus","indicus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Nemipteridae","Scolopsis","monogramma",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Pomacentridae","Abudefduf","bengalensis",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Serranidae","Epinephelus","bilobatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Serranidae","Plectropomus","spp",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Siganidae","Siganus","doliatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Siganidae","Siganus","fuscescens",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Balistidae","Abalistes","stellatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Carangidae","Atule","mate",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Labridae","Choerodon","cyanodus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Lethrinidae","Lethrinus","genivittatus",9
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Lethrinidae","Lethrinus","punctulatus",12
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Lethrinidae","Lethrinus","variegatus",6
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Mullidae","Parupeneus","heptacanthus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Mullidae","Upeneus","tragula",11
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Nemipteridae","Pentapodus","porosus",52
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Nemipteridae","Pentapodus","vitta",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Nemipteridae","Scolopsis","monogramma",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1551","Scombridae","Scomberomorus","spp",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Carangidae","Atule","mate",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Carangidae","Gnathanodon","speciosus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Carcharhinidae","Negaprion","acutidens",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Echeneidae","Echeneis","naucrates",4
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Labridae","Cheilio","inermis",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Labridae","Choerodon","cauteroma",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Labridae","Choerodon","cyanodus",5
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Labridae","Choerodon","schoenleinii",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Labridae","Pteragogus","flagellifer",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Lethrinidae","Lethrinus","laticaudis",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Lethrinidae","Lethrinus","nebulosus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Lethrinidae","Lethrinus","punctulatus",31
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Lutjanidae","Lutjanus","carponotatus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Mullidae","Parupeneus","barberinoides",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Mullidae","Parupeneus","indicus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Nemipteridae","Pentapodus","emeryii",5
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Scaridae","Scarus","ghobban",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Scaridae","Scarus","spp",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Scombridae","Scomberomorus","spp",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Serranidae","Plectropomus","spp",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Siganidae","Siganus","fuscescens",19
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Sphyraenidae","Sphyraena","obtusata",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Acanthuridae","Acanthurus","grammoptilus",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Apogonidae","Apogon","spp",22
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Carangidae","Atule","mate",7
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Carangidae","Carangoides","fulvoguttatus",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Carangidae","Gnathanodon","speciosus",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Carcharhinidae","Negaprion","acutidens",2
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Echeneidae","Echeneis","naucrates",3
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Haemulidae","Diagramma","pictum labiosum",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Labridae","Anampses","lennardi",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Labridae","Cheilio","inermis",1
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Labridae","Choerodon","cauteroma",1
