"campaignid","sample","family","genus","species","length","range","number","comment","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Labridae","Hemigymnus","fasciatus",290.57215,"5704.20171",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacanthidae","Apolemichthys","trimaculatus",200.4526,"3454.07769",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacanthidae","Apolemichthys","trimaculatus",140.00198,"3718.75706",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",69.76852,"2470.45067",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",73.31667,"2657.03516",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",78.35104,"2315.08699",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",81.19513,"2352.28201",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",69.48756,"2469.37573",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",86.91533,"3229.87697",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",74.55025,"3876.69379",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",76.24703,"2113.83117",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",78.15501,"2435.48165",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",77.80812,"2097.20801",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",80.23293,"2191.98554",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",71.2485,"2942.58945",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Chromis","weberi",73.44484,"2476.09415",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Naso","lituratus",247.94718,"3389.11983",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Labridae","Bodianus","bilunulatus",86.13689,"1803.78968",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Labridae","Hologymnosus","annulatus",82.08666,"1277.11597",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Labridae","Hologymnosus","annulatus",86.07535,"1327.56442",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Labridae","Hologymnosus","annulatus",80.3966,"1355.34874",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Labridae","Hologymnosus","annulatus",119.10373,"1362.74123",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Chaetodontidae","Chaetodon","citrinellus",98.75834,"2548.42416",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Ginglymostomatidae","Nebrius","ferrugineus",1264.08167,"2580.64903",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Acanthurus","olivaceus",263.92279,"2997.79996",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Acanthurus","olivaceus",235.24678,"4025.45930",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Acanthurus","olivaceus",320.32609,"5479.39655",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Acanthurus","olivaceus",228.45444,"3384.34037",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Acanthurus","olivaceus",173.08376,"2830.94104",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Acanthurus","olivaceus",209.09678,"3518.25587",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Acanthurus","olivaceus",290.84998,"5113.41556",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Acanthurus","olivaceus",252.45478,"3895.05485",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Acanthurus","olivaceus",270.78825,"5143.43340",1,NA,"Pilbara Marine Conservation Partnership","-20.227","115.35444","20150121","9:05:00","Montebello","Fished",NA,"19.9","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Lutjanidae","Lutjanus","lemniscatus",118.05958,"1476.24368",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Serranidae","Epinephelus","bilobatus",128.89506,"2257.00849",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",59.9516,"1448.99671",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Lutjanidae","Lutjanus","lemniscatus",119.974,"2015.54292",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Monacanthidae","Paramonacanthus","choirocephalus",68.84355,"1691.93695",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Monacanthidae","Paramonacanthus","choirocephalus",62.52232,"1581.86048",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Mullidae","Upeneus","tragula",86.87691,"1759.05675",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Mullidae","Upeneus","tragula",85.92255,"1720.10171",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Mullidae","Upeneus","tragula",81.27861,"1719.76390",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Labridae","Leptojulis","cyanopleura",79.34545,"1515.73918",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",72.5186,"1338.33278",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",64.17756,"1515.14722",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",65.79759,"2044.06472",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",67.84467,"1299.30673",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Labridae","Coris","pictoides",100.00958,"2013.09042",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",61.62516,"1298.41922",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",66.7986,"1368.51945",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",68.53606,"1246.04301",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Labridae","Anampses","lennardi",75.40822,"2858.59859",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Labridae","Anampses","lennardi",151.23775,"4010.10882",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",70.37935,"1347.36081",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",66.13828,"1682.62376",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",68.01449,"1672.76524",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",71.02355,"1425.46630",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",60.83286,"1501.24977",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",71.03945,"1602.61851",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",67.55725,"1482.51181",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",72.29014,"1566.87243",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",59.43462,"1174.01275",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",55.64002,"1455.53605",1,NA,"Pilbara Marine Conservation Partnership","-20.396","115.42453","20150117","9:23:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
